model,resolved_model,reasoning,dialect,family,modality,difficulty,reasoning_subset,protocol,n,valid,correct,input_tokens,output_tokens,reasoning_tokens,cost_usd,latency_ms,accuracy,accuracy_ci_low,accuracy_ci_high,valid_rate
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,1,171,17,0,0.0000546,1494.442,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,0,188,16,0,0.0000568,1244.3249999999998,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,1,682,67,0,0.0002168,6103.152999999999,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,2,750,66,0,0.0002292,6371.110000000001,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-plain-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,1,171,17,0,0.0000546,1812.292,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-plain-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,1,188,17,0,0.000058,952.188,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-plain-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,2,682,66,0,0.0002156,6910.542,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,parens.word-brackets-plain-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,2,750,66,0,0.0002292,4392.613,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.java-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,182,16,0,0.0000556,1287.849,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.java-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,199,16,0,0.000059,1021.207,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.java-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,3,725,65,0,0.0002230,5401.518,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.java-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,2,793,66,0,0.0002378,4104.185,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.lisp-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,1,175,17,0,0.0000554,1226.9350000000002,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.lisp-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,1,192,17,0,0.0000588,1065.355,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.lisp-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,2,698,66,0,0.0002188,4700.268,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.lisp-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,2,766,66,0,0.0002324,3936.6230000000005,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.plain-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,174,16,0,0.000054,1225.171,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.plain-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,1,191,17,0,0.0000586,1019.7579999999999,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.plain-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,1,694,67,0,0.0002192,5706.167,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.plain-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,1,762,67,0,0.0002328,4924.857,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.python-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,1,174,17,0,0.0000552,1224.096,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.python-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,191,16,0,0.0000574,832.4,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.python-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,2,694,66,0,0.0002180,5826.449999999999,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.python-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,1,762,67,0,0.0002328,5820.0289999999995,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.rust-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,1,190,17,0,0.0000584,1579.8319999999999,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.rust-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,1,207,17,0,0.0000618,3562.0150000000003,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.rust-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,1,756,67,0,0.0002316,7388.853999999999,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.rust-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,2,824,66,0,0.0002440,4165.711,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.scheme-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,1,174,17,0,0.0000552,4223.607,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.scheme-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,191,16,0,0.0000574,1655.274,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.scheme-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,3,694,65,0,0.0002168,5605.491,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,pattern.scheme-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,3,762,65,0,0.0002304,4418.9220000000005,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-jitter-v1,prose,text,1. easy,False,reduce-infer-v1,1,1,0,192,16,0,0.0000576,1393.84,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-jitter-v1,prose,text,1. easy,False,reduce-taught-v1,1,1,0,209,16,0,0.000061,1101.1219999999998,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-jitter-v1,prose,text,1. easy,True,reduce-infer-v1,4,4,2,723,66,0,0.0002238,5579.427999999999,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-jitter-v1,prose,text,1. easy,True,reduce-taught-v1,4,4,3,791,65,0,0.0002362,4003.298,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-plain-v1,prose,text,1. easy,False,reduce-infer-v1,1,1,1,192,17,0,0.0000588,2014.2720000000002,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-plain-v1,prose,text,1. easy,False,reduce-taught-v1,1,1,0,209,16,0,0.000061,4593.6539999999995,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-plain-v1,prose,text,1. easy,True,reduce-infer-v1,4,4,1,723,67,0,0.0002250,7544.843000000001,0.25,0.04558726080970055,0.6993581574175981,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,prose.containment-plain-v1,prose,text,1. easy,True,reduce-taught-v1,4,4,3,791,65,0,0.0002362,4795.496999999999,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-jitter-v1,trees,text,1. easy,False,reduce-infer-v1,1,1,0,176,16,0,0.0000544,1295.23,0.0,0.0,0.7934506856227626,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-jitter-v1,trees,text,1. easy,False,reduce-taught-v1,1,1,1,193,17,0,0.000059,1290.8690000000001,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-jitter-v1,trees,text,1. easy,True,reduce-infer-v1,4,4,3,713,65,0,0.0002206,6610.208,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-jitter-v1,trees,text,1. easy,True,reduce-taught-v1,4,4,2,781,66,0,0.0002354,4222.701,0.5,0.15003898915214947,0.8499610108478506,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-plain-v1,trees,text,1. easy,False,reduce-infer-v1,1,1,1,176,17,0,0.0000556,1260.4370000000001,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-plain-v1,trees,text,1. easy,False,reduce-taught-v1,1,1,1,193,17,0,0.000059,4003.706,1.0,0.20654931437723745,1.0,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-plain-v1,trees,text,1. easy,True,reduce-infer-v1,4,4,3,702,65,0,0.0002184,5193.263000000001,0.75,0.30064184258240184,0.9544127391902995,1.0
openai/gpt-5.6-luna,openai/gpt-5.6-luna-20260709,off,trees.indent-plain-v1,trees,text,1. easy,True,reduce-taught-v1,4,4,3,770,65,0,0.0002320,4383.277,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-filler-v1,biopolymer,text,1. easy,False,reduce-infer-v1,2,2,1,326,14,0,0.00006482,9960.739,0.5,0.09453120573423074,0.9054687942657693,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-filler-v1,biopolymer,text,1. easy,False,reduce-taught-v1,2,2,0,356,13,0,0.00006762,7513.097,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-filler-v1,biopolymer,text,1. easy,True,reduce-infer-v1,4,4,4,644,27,0,0.00012733,16022.501,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-filler-v1,biopolymer,text,1. easy,True,reduce-taught-v1,4,4,3,704,28,0,0.00013713,5581.056999999999,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-plain-v1,biopolymer,text,1. easy,False,reduce-infer-v1,2,2,0,312,14,0,0.00006314,11142.126,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-plain-v1,biopolymer,text,1. easy,False,reduce-taught-v1,2,2,1,342,14,0,0.00006734,5677.277,0.5,0.09453120573423074,0.9054687942657693,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-plain-v1,biopolymer,text,1. easy,True,reduce-infer-v1,4,4,4,620,26,0,0.00012285,15380.955,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,biopolymer.rna-dotbracket-plain-v1,biopolymer,text,1. easy,True,reduce-taught-v1,4,4,3,680,28,0,0.00013405,7597.369,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-jitter-v1,embedding,text,1. easy,False,reduce-infer-v1,2,2,0,317,13,0,0.00006244,10224.293,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-jitter-v1,embedding,text,1. easy,False,reduce-taught-v1,2,2,0,349,12,0,0.00006538,6715.744,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-jitter-v1,embedding,text,1. easy,True,reduce-infer-v1,4,4,2,627,26,0,0.00012369,16691.261,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-jitter-v1,embedding,text,1. easy,True,reduce-taught-v1,4,4,4,691,24,0,0.00012957,12556.952000000001,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-plain-v1,embedding,text,1. easy,False,reduce-infer-v1,2,2,0,317,12,0,0.00006104,7621.715,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-plain-v1,embedding,text,1. easy,False,reduce-taught-v1,1,1,1,173,7,0,0.00003381,1384.8990000000001,1.0,0.20654931437723745,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-plain-v1,embedding,text,1. easy,True,reduce-infer-v1,4,4,4,627,24,0,0.00012089,22842.37,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,embedding.center-clause-plain-v1,embedding,text,1. easy,True,reduce-taught-v1,4,4,4,691,24,0,0.00012957,15502.235,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.jitter-v1,parens,text,1. easy,False,reduce-infer-v1,2,2,0,254,12,0,0.00005208,3805.2920000000004,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.jitter-v1,parens,text,1. easy,False,reduce-taught-v1,2,2,0,284,13,0,0.00005768,6373.031,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.jitter-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,3,507,28,0,0.00010969,10571.469000000001,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.jitter-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,2,567,28,0,0.00011809,11493.32,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-mismatched-v1,parens,text,1. easy,False,reduce-infer-v1,2,2,1,276,14,0,0.00005782,14034.163,0.5,0.09453120573423074,0.9054687942657693,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-mismatched-v1,parens,text,1. easy,False,reduce-taught-v1,2,2,0,306,12,0,0.00005922,6841.591,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-mismatched-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,4,551,24,0,0.00011032,13446.065999999999,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-mismatched-v1,parens,text,1. easy,True,reduce-taught-v1,3,3,3,460,19,0,0.00009065,7228.647000000001,1.0,0.4385029682449546,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,0,136,6,0,0.00002737,6119.516,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,0,151,7,0,0.00003087,1447.414,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,3,533,27,0,0.00011221,18642.009000000002,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.noisy-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,4,593,26,0,0.00011431,16786.989,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.reference-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,0,125,6,0,0.0000259,1844.816,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.reference-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,0,140,6,0,0.000028,1634.271,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.reference-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,3,499,28,0,0.00010843,3944.423,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.reference-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,3,559,27,0,0.00010003,32469.085,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,1,135,7,0,0.0000287,3740.808,1.0,0.20654931437723745,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,0,152,7,0,0.00003094,7759.0960000000005,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,3,538,27,0,0.00011291,9207.494999999999,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-mismatched-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,3,606,29,0,0.00012502,6553.576000000001,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-plain-v1,parens,text,1. easy,False,reduce-infer-v1,1,1,0,135,7,0,0.0000287,4820.307,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-plain-v1,parens,text,1. easy,False,reduce-taught-v1,1,1,0,152,6,0,0.00002954,1046.084,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-plain-v1,parens,text,1. easy,True,reduce-infer-v1,4,4,4,538,25,0,0.00011011,9746.287,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,parens.word-brackets-plain-v1,parens,text,1. easy,True,reduce-taught-v1,4,4,4,606,27,0,0.00012222,8763.956,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.java-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,146,7,0,0.00003017,5178.178,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.java-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,163,6,0,0.00003101,5302.598,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.java-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,3,581,29,0,0.00012117,8221.332,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.java-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,4,649,27,0,0.00012838,6724.847,1.0,0.5101091635454027,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.lisp-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,139,7,0,0.00002898,707.939,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.lisp-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,156,7,0,0.00003157,1851.672,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.lisp-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,2,554,30,0,0.00011893,12292.167,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.lisp-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,3,622,26,0,0.00012264,27628.107999999997,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.plain-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,138,6,0,0.00002751,3867.4460000000004,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.plain-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,155,6,0,0.0000301,1361.972,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.plain-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,2,550,27,0,0.00011445,7585.014999999999,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.plain-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,3,618,26,0,0.00011571,6232.394,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.python-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,138,6,0,0.00002751,630.561,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.python-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,0,155,7,0,0.0000315,897.178,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.python-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,3,550,29,0,0.00011725,22115.596999999994,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.python-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,2,618,26,0,0.00011606,9219.121,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.rust-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,1,154,7,0,0.00003108,4689.814,1.0,0.20654931437723745,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.rust-v1,pattern,text,1. easy,False,reduce-taught-v1,1,1,1,171,7,0,0.00003367,721.7090000000001,1.0,0.20654931437723745,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.rust-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,2,612,30,0,0.00012719,17597.631999999998,0.5,0.15003898915214947,0.8499610108478506,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.rust-v1,pattern,text,1. easy,True,reduce-taught-v1,4,4,1,680,28,0,0.00013370,21170.857000000004,0.25,0.04558726080970055,0.6993581574175981,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.scheme-v1,pattern,text,1. easy,False,reduce-infer-v1,1,1,0,139,7,0,0.00002898,1864.278,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.scheme-v1,pattern,text,1. easy,False,reduce-taught-v1,2,2,0,313,13,0,0.00006006,2679.0879999999997,0.0,0.0,0.6576197724933469,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.scheme-v1,pattern,text,1. easy,True,reduce-infer-v1,4,4,3,554,28,0,0.00011613,11414.764,0.75,0.30064184258240184,0.9544127391902995,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,pattern.scheme-v1,pattern,text,1. easy,True,reduce-taught-v1,3,3,2,468,21,0,0.00009436,10984.971,0.6666666666666666,0.2076596008020477,0.9385080552796037,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,prose.containment-jitter-v1,prose,text,1. easy,False,reduce-infer-v1,1,1,0,156,7,0,0.00003157,726.559,0.0,0.0,0.7934506856227626,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,prose.containment-jitter-v1,prose,text,1. easy,False,reduce-taught-v1,1,1,1,173,8,0,0.00003521,1144.3410000000001,1.0,0.20654931437723745,1.0,1.0
z-ai/glm-5.2,z-ai/glm-5.2-20260616,off,prose.containment-jitter-v1,prose,text,1. easy,True,reduce-infer-v1,4,4,2,579,29,0,0.00012103,20205.976,0.5,0.15003898915214947,0.8499610108478506,1.0
